,online_order,book_table,votes,location,rest_type,cuisines,cost,menu_item,rate
14557,1,0,533,42,20,600,600,4878,4.2
14558,1,0,151,41,41,1670,400,4990,3.9
14559,1,0,494,22,20,528,800,5047,4
14560,1,0,289,3,62,6,400,4033,4.2
14561,1,1,2620,42,20,514,1300,5047,4.2
14562,1,0,134,22,20,1156,650,415,4.1
14563,1,1,295,42,20,1532,800,2953,4.2
14564,1,0,64,16,30,794,200,2153,3
14565,1,0,49,42,62,120,300,4637,3.2
14566,1,0,152,44,20,1206,700,1343,2.8
14567,1,0,88,22,62,817,250,3760,3.9
14568,1,0,40,41,29,282,600,3000,3.8
14569,1,0,379,22,20,30,700,1438,4.3
14570,1,0,331,16,29,1002,600,897,2.9
14571,1,0,1153,26,16,415,500,371,4.1
14572,1,0,187,44,2,188,500,2274,4
14573,0,0,1534,43,62,1245,600,5047,4.2
14574,1,0,214,44,20,1354,700,1415,3.8
14575,1,0,95,26,20,610,600,3396,2.8
14576,1,0,189,42,30,767,400,4487,4.8
14577,1,1,1854,43,20,521,1100,5047,4.4
14578,1,0,782,43,20,1005,750,2751,4
14579,1,1,721,44,20,1009,1500,806,4.5
14580,1,0,291,41,62,1474,400,3120,3
14581,1,0,131,0,30,949,230,3238,4
14582,1,1,113,22,20,1196,800,719,3.7
14583,1,0,231,42,30,956,500,2606,3.9
14584,1,1,485,42,20,1427,700,5047,3.9
14585,1,1,1923,22,49,889,1500,4453,4.2
14586,1,0,85,44,62,1156,400,5047,3.9
14587,1,0,77,16,32,773,300,2326,3.9
14588,1,0,258,37,29,1196,300,3288,3.8
14589,1,1,523,43,20,23,2500,5047,4.4
14590,1,0,232,30,20,68,600,5047,3.8
14591,1,0,59,41,62,1416,300,322,3.9
14592,1,0,338,22,62,1196,500,4807,3.9
14593,1,1,682,44,20,1381,1500,4084,4.4
14594,1,0,950,42,13,435,900,4069,4.4
14595,1,0,73,42,20,197,700,4194,3.6
14596,1,0,69,42,62,1156,200,2054,3.7
14597,1,0,577,38,20,208,600,855,4
14598,1,0,475,43,20,1459,600,5047,3.9
14599,1,0,660,42,20,618,500,1807,3.9
14600,1,1,111,42,20,1196,900,4290,3.7
14601,1,1,150,42,20,68,900,2944,4.2
14602,1,0,1142,42,20,1352,500,2360,3.9
14603,1,0,213,43,62,317,400,5047,3.9
14604,1,0,910,42,20,1381,600,1420,3.1
14605,1,0,144,16,62,242,200,1060,3.1
14606,1,0,76,42,62,202,500,4260,3.8
14607,1,0,3006,38,13,374,1000,5047,4.1
14608,1,1,1792,42,57,881,1200,1516,4.1
14609,1,0,95,42,62,96,200,4066,3.4
14610,1,0,57,22,72,1156,400,5047,3.6
14611,1,0,76,38,0,181,500,1595,4
14612,1,0,191,22,62,1573,250,3167,3.8
14613,1,0,261,22,20,1040,700,951,2.8
14614,1,0,271,38,62,132,500,4505,4.1
14615,1,0,34,18,62,1156,300,3545,3.9
14616,1,0,277,0,66,1455,250,171,3.4
14617,1,0,42,0,13,401,600,3473,3.6
14618,1,0,889,44,20,1375,650,967,3.5
14619,1,0,76,22,13,436,650,792,3.8
14620,1,0,137,38,62,1156,500,5047,2.8
14621,1,0,41,42,62,1156,250,5047,3.9
14622,1,0,253,22,20,1076,1200,5047,4.5
14623,1,0,141,42,13,452,1200,5047,4.1
14624,1,0,483,41,20,761,800,1344,3.7
14625,1,0,76,45,13,382,400,1766,4
14626,1,0,90,44,62,826,500,3020,3.6
14627,1,1,459,44,21,1156,1500,3304,4.4
14628,1,0,144,22,62,1547,150,5047,3.5
14629,1,0,1003,42,20,1388,700,5047,4.1
14630,1,0,97,0,62,967,1000,406,3.9
14631,1,0,180,42,30,773,350,4268,4.2
14632,1,0,75,85,20,672,1000,3301,3.8
14633,1,0,845,43,20,1534,700,5047,4.1
14634,1,0,603,44,30,773,900,523,4.2
14635,1,1,258,41,20,1149,750,5047,4.1
14636,1,1,59,22,20,1279,700,2920,3.5
14637,1,0,46,22,13,432,300,1642,3.9
14638,1,0,267,44,20,1154,650,1547,3.8
14639,1,0,207,42,20,1050,500,5047,3.6
14640,1,0,95,0,29,1432,700,1055,2.9
14641,1,0,127,0,62,1196,400,2446,3.8
14642,1,0,108,43,62,370,400,1089,3.8
14643,1,0,33,58,72,718,500,5047,3.8
14644,1,0,337,26,22,383,800,1825,4.1
14645,1,0,82,38,62,1505,400,5047,3.6
14646,1,1,606,22,20,1092,1000,1158,3.9
14647,1,1,3163,42,21,1233,1500,5047,4.5
14648,1,0,97,38,62,1039,300,1150,3.6
14649,1,0,76,42,62,323,600,3994,3.5
14650,1,0,53,38,62,817,100,203,3.1
14651,1,0,69,43,20,1090,1000,1166,4
14652,1,1,505,42,13,389,800,2499,4.2
14653,1,0,57,44,20,1531,700,5047,3.8
14654,1,0,414,58,20,1145,700,1214,2.8
14655,1,0,43,16,31,769,400,3425,4.1
14656,1,0,102,3,62,1196,350,5047,2.8
14657,1,0,149,42,72,214,350,1689,4.4
14658,1,0,157,85,20,1196,450,4403,3.9
14659,1,0,237,42,62,1551,200,2826,3.9
14660,1,0,115,0,12,217,400,5047,4.2
14661,1,1,163,22,24,1296,900,5047,3.9
14662,1,0,362,22,20,1197,450,5047,2.9
14663,1,0,127,18,72,849,300,4972,3.7
14664,1,0,140,0,62,1327,300,5047,3.9
14665,1,0,76,40,62,1602,300,5047,4
14666,1,0,117,0,20,1185,600,5047,3.8
14667,1,0,457,43,20,521,1000,5047,3.9
14668,1,1,346,42,21,541,1000,401,4.4
14669,1,0,44,43,62,621,550,2533,3.9
14670,1,0,139,42,12,1025,200,2532,4
14671,1,0,153,44,29,1296,500,878,3.8
14672,1,1,387,42,21,1108,1500,1729,4.4
14673,1,0,71,0,20,1165,1000,3743,3.8
14674,1,0,363,42,72,264,400,5047,4.1
14675,1,0,61,39,13,451,600,4467,4.1
14676,1,1,675,40,20,605,900,5047,4.1
14677,1,0,64,42,62,228,150,2191,4
14678,1,1,3675,42,20,606,1400,5047,4.4
14679,1,0,823,42,20,558,750,5047,3.9
14680,1,0,188,45,62,563,400,5047,3.9
14681,1,1,1879,0,13,394,900,1820,4.5
14682,1,0,203,0,62,1451,300,2789,3.9
14683,1,1,2576,42,4,688,1200,4821,4.3
14684,1,0,214,0,20,1240,600,4522,3.9
14685,1,0,92,22,0,181,400,606,3.7
14686,1,0,473,42,20,1597,500,3155,3.8
14687,1,1,1626,41,20,1512,1500,3224,4.2
14688,1,0,72,30,20,1209,450,2372,3.7
14689,1,0,480,42,13,512,450,547,4.3
14690,1,0,41,44,62,235,200,986,3.8
14691,1,1,1390,44,20,674,1100,4759,4
14692,1,0,64,22,62,64,500,336,3.8
14693,1,1,767,41,20,1272,1700,5047,4.2
14694,1,0,616,0,13,472,600,3452,3.8
14695,1,0,334,0,62,282,400,5047,3.3
14696,1,0,63,24,62,866,350,3656,3.8
14697,1,0,69,42,62,1670,250,4262,3.5
14698,1,1,875,42,13,339,600,964,4.2
14699,1,0,101,0,13,488,700,2514,3.7
14700,1,0,149,42,20,277,600,4969,3.8
14701,1,0,69,0,29,83,400,4190,3.7
14702,1,0,304,22,72,287,400,5047,3.5
14703,1,0,94,38,20,1253,600,1276,3.8
14704,1,0,395,44,20,911,750,1436,3.9
14705,1,1,1855,38,13,343,600,4006,4.1
14706,1,0,68,42,30,1676,250,4073,4.3
14707,0,0,4652,43,50,1304,2000,5047,3.7
14708,1,0,141,22,20,54,500,5047,3.7
14709,1,1,217,16,20,808,1500,3746,4.2
14710,0,0,2450,43,13,371,700,5047,4.1
14711,1,1,2714,40,13,404,1000,2992,4.2
14712,1,0,66,41,16,462,700,4746,4
14713,1,1,1177,41,57,883,1300,1383,4.2
14714,1,0,465,0,13,344,500,4055,4.1
14715,1,0,121,43,20,1196,500,5047,3.1
14716,1,1,224,22,20,1285,800,5047,3.9
14717,1,0,79,44,30,956,800,4474,3.9
14718,1,0,165,40,20,1196,500,4629,3.6
14719,1,0,140,0,20,1182,600,5047,3.1
14720,1,0,137,0,62,1451,300,253,2.8
14721,1,0,779,38,13,383,700,3433,4.1
14722,1,0,97,58,62,1196,450,3942,3.1
14723,1,1,291,41,20,69,750,5047,3.7
14724,1,0,96,38,62,1327,350,5047,3.9
14725,1,0,100,44,30,175,150,681,4
14726,1,0,48,45,62,1196,300,69,3.8
14727,1,1,1021,26,20,1156,1200,5047,4
14728,1,0,73,0,20,565,600,4376,2.7
14729,1,1,1697,42,20,1196,1200,5047,4.1
14730,1,0,214,26,62,824,400,5047,3.9
14731,1,0,79,16,62,1235,300,5047,2.8
14732,1,1,603,43,20,998,1100,5047,4.1
14733,1,1,103,45,13,389,700,4850,4.4
14734,1,0,64,42,62,1072,300,3635,3.9
14735,1,0,34,44,20,1359,650,5047,3.4
14736,1,0,169,41,13,427,700,2650,4.2
14737,1,0,166,42,62,817,300,862,4.2
14738,1,0,457,38,20,1156,650,5047,4
14739,1,0,69,44,30,767,400,5009,4
14740,1,1,151,39,20,706,1100,2484,4
14741,1,0,273,0,20,1310,900,2290,3.8
14742,1,0,52,41,13,473,450,3086,3.7
14743,1,0,450,22,20,1209,550,4361,3.9
14744,1,0,46,44,62,832,400,1968,3.8
14745,1,0,259,42,20,1139,750,1222,3.7
14746,1,0,70,43,12,224,250,3874,3.7
14747,1,1,598,41,4,899,1200,953,3.9
14748,1,0,71,0,62,1248,350,1185,3.6
14749,1,0,62,43,62,986,400,3103,4
14750,1,0,1065,42,13,394,800,3199,4.2
14751,1,1,300,66,20,914,1000,489,4.1
14752,1,0,103,43,62,1209,400,5047,3.7
14753,1,1,1241,41,13,332,700,3513,4
14754,1,1,402,42,15,422,1200,1385,4.1
14755,1,0,56,42,62,817,500,903,4.1
14756,1,0,823,43,20,1156,1000,2364,4.2
14757,1,0,75,41,20,700,750,5047,3.8
14758,1,0,1026,44,17,431,550,5047,4.6
14759,1,0,310,0,29,1045,600,183,4.2
14760,1,0,106,22,62,1547,150,739,3.9
14761,1,1,1369,44,21,123,1400,24,4.2
14762,1,0,61,0,62,831,350,4242,3.7
14763,1,0,1105,22,13,419,700,330,4.3
14764,1,0,106,24,62,233,300,4875,4.2
14765,1,0,113,0,12,1652,250,3733,4
14766,1,0,49,41,62,1567,400,947,3.9
14767,1,0,685,42,62,617,250,5047,4
14768,1,0,34,43,69,1117,250,2921,3.5
14769,1,0,349,26,20,1462,450,1922,3.9
14770,0,0,154,43,62,1451,200,5047,3.9
14771,1,1,152,43,62,378,600,1485,4.1
14772,1,0,306,44,13,414,600,496,4.1
14773,1,1,192,40,13,332,1000,4689,4.4
14774,1,0,72,43,62,1109,200,594,3.6
14775,1,0,384,44,62,1584,300,5047,4.4
14776,1,0,515,44,20,562,750,2963,4
14777,1,0,122,58,62,217,250,1939,3.9
14778,0,0,73,43,70,1118,250,5047,3.7
14779,0,0,99,43,62,1630,200,5047,4
14780,1,0,74,43,20,1028,600,5047,3.5
14781,1,0,230,38,13,394,600,4017,3.8
14782,1,0,54,0,29,251,600,1102,2.6
14783,1,0,2873,42,13,337,600,5047,4.3
14784,1,0,992,43,13,404,600,1539,4.1
14785,1,0,37,44,35,787,500,3282,4.1
14786,1,0,70,42,12,1023,150,3844,3.9
14787,1,0,507,43,13,381,600,5047,4.1
14788,1,1,146,41,20,665,1000,3388,3.9
14789,1,0,254,0,20,521,600,5047,3.8
14790,1,0,75,40,69,1121,200,2966,3.8
14791,1,0,47,43,20,1207,800,5047,3.7
14792,1,0,34,22,63,186,350,5047,3.8
14793,0,0,203,43,43,198,350,5047,4
14794,1,0,74,8,13,343,650,4741,3.8
14795,1,0,253,26,29,1386,500,5047,2.1
14796,1,0,110,43,72,1002,400,5047,3.8
14797,0,0,54,43,62,1280,400,5047,3.6
14798,0,0,125,43,29,532,500,5047,3.7
14799,0,0,65,43,62,624,550,5047,3.8
14800,0,0,40,43,30,787,300,5047,4
14801,0,0,157,43,30,767,300,5047,4
14802,1,0,38,38,20,1156,500,5047,3.8
14803,1,1,1015,43,4,663,1300,3266,3.7
14804,0,0,54,43,12,1652,250,5047,3.6
14805,0,0,61,43,62,89,500,5047,2.7
14806,0,0,47,42,13,455,600,5047,3.8
14807,1,0,10,0,13,332,650,5047,3.4
14808,1,0,95,38,62,1156,150,5047,3.7
14809,1,1,1515,40,13,383,900,5047,4
14810,1,0,278,22,62,235,200,5047,3.8
14811,1,0,215,43,20,1111,700,4233,3.8
14812,1,0,172,42,20,1423,550,2780,3.8
14813,1,0,1902,42,30,767,400,5047,4.3
14814,1,0,178,38,20,1335,800,5047,3.8
14815,1,0,169,41,30,773,450,5047,4.3
14816,1,1,1054,26,72,709,1400,5047,4.1
14817,1,0,243,43,20,1522,800,5047,3.6
14818,1,0,211,22,29,38,600,5047,3.8
14819,0,0,44,42,62,1636,150,5047,4.1
14820,0,0,724,41,31,769,300,5047,4.1
14821,0,0,34,42,0,187,400,5047,3.8
14822,1,0,47,0,30,951,200,5047,3.7
14823,1,0,212,22,20,1258,800,5047,3.4
14824,1,0,132,0,72,286,600,5047,3.6
14825,1,0,76,30,62,1046,300,724,3.8
14826,1,0,46,0,20,1196,600,5047,3.7
14827,0,0,324,44,13,342,700,5047,4.1
14828,1,0,40,0,62,1196,250,5047,3.1
14829,1,0,185,0,51,1209,300,5047,4.2
14830,0,1,3914,42,60,889,1000,5047,4.5
14831,0,1,4447,42,4,643,1000,5047,4.7
14832,0,1,2160,42,46,627,1000,5047,4
14833,0,1,1743,41,57,539,1400,5047,4.2
14834,0,1,1778,16,48,750,1600,5047,4
14835,1,0,67,0,62,1563,300,5047,3.7
14836,1,0,414,42,13,429,700,5047,4.2
14837,1,0,76,42,62,1517,450,5047,4.1
14838,0,0,14717,42,16,338,900,5047,4.7
14839,0,1,1389,42,46,718,1400,5047,3.9
14840,0,0,3847,42,13,469,800,5047,4.5
14841,1,1,126,22,20,1390,900,5047,4
14842,1,1,1808,42,22,660,900,4531,4.3
14843,0,0,2734,42,13,400,1300,5047,4.1
14844,0,0,1225,41,13,399,800,5047,4.4
14845,0,1,686,42,20,603,1400,5047,4.5
14846,0,0,2306,42,20,65,800,5047,4.3
14847,0,0,1161,42,20,50,650,5047,3.8
14848,0,1,2248,42,20,609,1100,5047,4.3
14849,0,0,1227,42,62,1112,400,5047,4.1
14850,0,0,1160,41,20,517,650,5047,3.9
14851,0,0,440,42,20,1209,500,5047,4.1
14852,1,1,467,41,13,403,800,4267,4.4
14853,0,1,550,42,13,412,900,5047,4.5
14854,0,1,166,41,20,526,800,5047,4.3
14855,0,0,295,41,13,473,850,5047,4.3
14856,0,1,819,41,21,50,800,5047,4.1
14857,0,0,995,42,62,617,350,5047,4.3
14858,0,1,328,42,20,1067,1200,5047,4.4
14859,0,0,450,42,30,958,400,5047,4.3
14860,0,0,676,42,20,1589,650,5047,4.2
14861,0,0,317,0,51,1059,300,5047,4.3
14862,0,1,453,44,20,1156,650,5047,4.1
14863,0,0,941,38,30,951,200,5047,4.5
14864,0,0,236,44,9,223,350,5047,4.3
14865,1,0,121,38,62,1209,400,1373,3.9
14866,0,0,183,42,51,1156,150,5047,4.1
14867,0,0,117,44,62,235,200,5047,3.1
14868,0,0,107,38,20,1212,500,5047,3.7
14869,0,0,164,45,9,217,400,5047,3.9
14870,0,0,445,41,30,180,400,5047,4.1
14871,0,0,291,45,33,784,500,5047,3.8
14872,0,0,63,44,14,428,600,5047,3.8
14873,0,0,547,41,20,1156,450,5047,2.5
14874,0,0,87,0,62,817,250,5047,3.8
14875,0,0,62,44,2,767,150,5047,3.8
14876,0,0,56,22,29,293,500,5047,2.6
14877,0,0,53,41,3,191,600,5047,2.8
14878,0,0,89,42,62,1337,300,5047,3.8
14879,0,0,171,42,30,949,200,5047,4.2
14880,0,0,115,0,20,762,1000,5047,4
14881,0,0,46,16,20,1156,1100,5047,3.4
14882,0,0,44,0,62,1287,400,5047,3.6
14883,0,0,31,41,29,1588,400,5047,3.8
14884,0,0,53,0,20,1251,600,5047,3.1
14885,0,0,61,0,13,332,500,5047,3.6
14886,0,0,35,0,72,817,200,5047,3.8
14887,0,0,38,42,30,952,400,5047,3.8
14888,0,0,34,0,62,1002,650,5047,3.6
14889,0,0,9,45,72,1537,800,5047,3.4
14890,0,0,65,38,62,565,350,5047,4
14891,0,0,99,41,29,1002,700,5047,3.7
14892,0,0,63,0,13,332,500,5047,3.8
14893,0,0,196,38,29,838,500,5047,3.8
14894,1,0,257,38,62,266,250,2011,3.4
14895,1,0,87,0,9,210,200,3215,4
14896,0,0,138,44,20,1167,800,5047,4
14897,1,0,152,42,12,219,350,5047,4
14898,1,0,144,41,29,1156,500,201,3.9
14899,1,1,281,41,21,801,1500,1786,4
14900,1,0,128,42,30,956,200,3331,3.9
14901,1,0,48,22,62,821,400,5047,3.9
14902,1,0,366,16,20,321,600,5047,4.1
14903,1,1,567,43,54,743,2000,3090,4.3
14904,1,0,363,43,13,493,500,5047,4.4
14905,0,0,1534,43,62,1245,600,5047,4.2
14906,1,1,603,43,20,998,1100,5047,4.1
14907,1,0,195,43,30,792,400,4005,4.2
14908,0,0,494,43,30,789,500,5047,4.5
14909,0,0,73,43,70,1118,250,5047,3.7
14910,1,0,511,43,30,789,500,1645,4.1
14911,1,0,34,43,69,1117,250,5047,3.5
14912,0,0,40,43,30,787,300,5047,4
14913,0,0,157,43,30,767,300,5047,4
14914,0,0,66,43,30,956,250,5047,3
14915,0,0,272,42,35,787,400,5047,4.6
14916,1,1,2620,42,20,514,1300,5047,4.2
14917,1,1,9080,41,22,1468,600,2165,4.4
14918,0,0,1225,41,13,399,800,5047,4.4
14919,0,0,174,42,17,467,600,5047,4.4
14920,1,1,1855,38,13,343,600,5047,4.1
14921,1,0,834,42,30,773,400,4500,4.6
14922,1,0,2621,42,33,955,500,721,4.5
14923,1,1,505,42,13,389,800,5047,4.2
14924,1,0,1026,44,17,431,550,5047,4.6
14925,1,1,343,41,62,790,450,4036,4.3
14926,1,0,61,42,30,792,450,1743,4.1
14927,1,0,190,41,0,181,400,5047,4.3
14928,1,0,1077,42,69,1121,400,5047,4.2
14929,1,0,345,42,33,779,300,3079,4.5
14930,1,0,155,42,29,930,500,5047,4.6
14931,0,0,124,41,0,181,500,5047,3.9
14932,0,0,450,42,30,958,400,5047,4.3
14933,1,0,314,38,72,933,650,5047,4.1
14934,1,0,278,42,30,956,400,5047,4.6
14935,1,0,141,42,13,452,1200,5047,4.1
14936,1,0,1902,42,30,767,400,5047,4.3
14937,1,1,151,39,20,706,1100,5047,4
14938,1,1,1705,42,13,459,650,5047,4.2
14939,0,0,724,41,31,769,300,5047,4.1
14940,1,0,231,42,30,956,500,5047,3.9
14941,1,0,603,44,30,773,900,5047,4.2
14942,1,0,180,42,30,773,350,4268,4.2
14943,1,0,69,44,30,767,400,5047,4
14944,1,0,189,42,30,767,400,5047,4.8
14945,1,0,192,41,30,767,300,5047,4.1
14946,0,0,941,38,30,951,200,5047,4.5
14947,1,0,240,42,9,215,400,3982,4.1
14948,1,0,68,42,30,1676,250,5047,4.3
14949,0,0,140,44,68,1640,200,5047,3.9
14950,1,0,703,44,30,182,450,5047,4.2
14951,0,0,366,41,31,769,300,5047,4
14952,1,0,340,42,30,773,500,5047,4.2
14953,1,0,149,42,72,214,350,1689,4.4
14954,1,0,211,42,9,221,200,3073,4.1
14955,1,0,187,44,2,188,500,5047,4
14956,1,0,76,38,0,181,500,5047,4
14957,1,0,128,42,30,956,200,5047,3.9
14958,1,0,37,44,35,787,500,5047,4.1
14959,1,0,123,42,0,181,400,5047,3.8
14960,1,0,53,42,30,773,400,5047,4.2
14961,1,0,169,42,11,778,400,5047,4
14962,1,0,79,44,30,956,800,5047,3.9
14963,0,0,324,44,13,342,700,5047,4.1
14964,1,0,152,42,12,219,350,5047,4
14965,1,0,100,44,30,175,150,5047,4
14966,1,0,110,42,30,950,200,5047,3.9
14967,0,0,43,42,9,224,200,5047,3.9
14968,1,0,348,41,30,767,300,5047,4.2
14969,0,0,445,41,30,180,400,5047,4.1
14970,0,0,34,42,0,187,400,5047,3.8
14971,0,0,291,45,33,784,500,5047,3.8
14972,1,0,99,45,0,181,400,2068,3.4
14973,0,0,63,44,14,428,600,5047,3.8
14974,0,0,62,44,2,767,150,5047,3.8
14975,1,1,103,45,13,389,700,5047,4.4
14976,1,0,275,40,13,332,500,5047,4
14977,0,0,53,41,3,191,600,5047,2.8
14978,0,0,147,42,30,949,200,5047,4.1
14979,1,0,169,41,30,773,450,5047,4.3
14980,0,0,38,42,30,952,400,5047,3.8
14981,0,0,49,44,32,773,400,5047,3.7
14982,1,0,75,40,69,1121,200,5047,3.8
14983,1,0,433,42,35,767,800,5047,3.8
14984,1,0,52,41,13,473,450,5047,3.7
14985,1,0,208,0,70,1122,200,5047,4
14986,1,0,43,16,31,769,400,5047,4.1
14987,1,0,87,0,9,210,200,5047,4
14988,0,0,56,22,29,293,500,5047,2.6
14989,1,1,576,43,54,743,2000,5047,4.3
14990,0,1,578,43,4,901,1000,5047,4.5
14991,1,0,364,43,13,493,500,5047,4.4
14992,1,1,523,43,20,23,2500,5047,4.4
14993,1,1,1856,43,20,521,1100,5047,4.4
14994,0,0,4655,43,50,1304,2000,5047,3.8
14995,1,1,1879,43,20,1156,600,5047,4
14996,1,1,602,43,20,998,1100,5047,4.1
14997,1,0,845,43,20,1534,700,5047,4.1
14998,1,0,823,43,20,1156,1000,5047,4.2
14999,1,0,991,43,13,404,600,5047,4.1
15000,1,0,1962,43,20,201,650,5047,4.1
15001,0,1,817,43,13,397,800,5047,4.2
15002,0,0,2450,43,13,371,700,5047,4.1
15003,0,0,1408,43,60,633,1000,5047,4
15004,1,0,475,43,20,1459,600,5047,3.9
15005,1,0,87,43,13,427,700,5047,4.1
15006,1,0,457,43,20,521,1000,5047,3.9
15007,0,0,271,43,60,748,1400,5047,4.2
15008,1,0,783,43,20,1005,750,5047,4
15009,1,0,72,43,20,1090,1000,5047,4
15010,0,0,293,43,12,1652,250,5047,4
15011,0,0,38,43,20,1450,900,5047,3.8
15012,0,0,674,43,57,31,1700,5047,3.8
15013,1,0,293,43,45,1644,250,5047,3.9
15014,0,0,73,43,70,1118,250,5047,3.7
15015,1,0,74,43,20,1028,600,5047,3.5
15016,1,0,215,43,20,1111,700,5047,3.8
15017,1,0,242,43,20,1522,800,5047,3.6
15018,1,0,121,43,20,1196,500,5047,3.1
15019,1,0,507,43,13,381,600,5047,4.1
15020,1,0,34,43,69,1117,250,5047,3.5
15021,1,0,47,43,20,1207,800,5047,3.7
15022,0,0,152,43,60,37,1500,5047,3.8
15023,0,0,227,43,13,332,450,5047,2.8
15024,1,1,1015,43,4,663,1300,5047,3.7
15025,0,0,54,43,62,1280,400,5047,3.6
15026,0,0,61,43,62,89,500,5047,2.7
15027,0,1,81,43,46,878,1200,5047,3.7
15028,1,0,327,43,20,43,500,5047,3.9
15029,1,0,490,43,20,1474,750,5047,3.9
15030,1,0,1963,43,62,1110,600,5047,4.1
15031,1,0,3621,43,62,1635,400,5047,4.3
15032,0,0,1534,43,62,1245,600,5047,4.2
15033,0,0,94,43,62,1156,400,5047,4.2
15034,1,0,656,43,62,1547,250,5047,4.3
15035,1,0,193,43,62,1645,300,5047,4.3
15036,1,0,63,43,62,986,400,5047,4
15037,1,0,195,43,30,792,400,5047,4.2
15038,0,0,468,43,62,1547,200,5047,3.7
15039,1,0,44,43,62,621,550,5047,3.9
15040,1,0,480,43,62,322,450,5047,3.8
15041,1,0,567,43,62,1474,400,5047,4
15042,1,0,503,43,62,1638,300,5047,3.9
15043,0,0,154,43,62,1451,200,5047,3.9
15044,1,0,213,43,62,317,400,5047,3.9
15045,1,0,108,43,62,370,400,5047,3.8
15046,0,0,99,43,62,1630,200,5047,4
15047,1,0,322,43,62,1156,600,5047,4.1
15048,1,1,152,43,62,378,600,5047,4.1
15049,0,0,203,43,43,198,350,5047,4
15050,1,0,72,43,62,1109,200,5047,3.6
15051,0,0,65,43,62,624,550,5047,3.8
15052,0,0,126,43,62,1515,300,5047,4
15053,1,0,103,43,62,1209,400,5047,3.7
15054,0,1,10541,42,21,1323,1400,5047,4.7
15055,0,0,14723,42,16,338,900,5047,4.7
15056,1,0,4707,44,46,32,1500,5047,4.6
15057,0,1,1577,42,54,1128,2000,5047,4.4
15058,0,1,3919,42,60,889,1000,5047,4.5
15059,0,1,2372,44,21,1124,1100,5047,4.4
15060,1,1,3170,42,21,1233,1500,5047,4.5
15061,0,1,498,42,61,728,2100,5047,4.8
15062,0,1,1760,42,20,637,1200,5047,4.2
15063,0,0,7129,41,13,335,600,5047,4.6
15064,1,1,3471,42,20,1400,1300,5047,4.5
15065,0,1,2592,42,5,724,1300,5047,4.6
15066,0,0,2374,42,57,886,1400,5047,4.2
15067,0,0,3849,42,13,469,800,5047,4.5
15068,0,1,7862,41,61,17,1800,5047,4.5
15069,1,1,3991,42,25,713,1600,5047,4.5
15070,0,1,223,41,21,755,1200,5047,4.3
15071,0,1,6383,44,5,1107,1600,5047,4.5
15072,0,1,1574,42,20,1133,700,5047,4.4
15073,1,1,151,42,20,68,900,5047,4.2
15074,1,1,2249,42,21,134,1500,5047,4.9
15075,0,0,3217,42,16,522,750,5047,4.7
15076,1,1,2619,42,20,514,1300,5047,4.2
15077,0,1,4870,42,20,965,1500,5047,4.7
15078,0,1,4449,42,4,643,1000,5047,4.7
15079,0,1,375,40,18,334,1000,5047,4.4
15080,1,1,9084,41,22,1468,600,5047,4.4
15081,0,0,2737,42,13,400,1300,5047,4.1
15082,1,1,459,44,21,1156,1500,5047,4.4
15083,0,1,115,42,46,1471,1500,5047,4.4
15084,0,1,905,41,54,687,1400,5047,4.5
15085,0,1,5015,42,26,803,1800,5047,4.6
15086,1,0,3463,44,20,1156,600,5047,4.3
15087,1,1,1892,38,21,1430,1200,5047,4.6
15088,0,1,3632,38,20,1325,1600,5047,4.7
15089,0,1,2011,42,54,630,1400,5047,4.5
15090,1,0,7238,42,20,304,600,5047,4.4
15091,1,1,3677,42,20,606,1400,5047,4.4
15092,1,1,2401,41,20,1083,1000,5047,4.4
15093,0,1,1244,41,53,35,1200,5047,4.4
15094,0,0,1227,41,13,399,800,5047,4.4
15095,1,1,724,44,20,1009,1500,5047,4.5
15096,0,1,785,40,20,1375,1500,5047,4.1
15097,0,1,4090,41,5,126,1200,5047,4.4
15098,1,0,78,45,13,382,400,5047,4
15099,0,1,1798,42,20,14,1000,5047,4.1
15100,0,1,2161,42,46,627,1000,5047,4
15101,0,1,1745,41,57,539,1400,5047,4.2
15102,0,0,177,42,17,467,600,5047,4.4
15103,0,1,688,42,20,603,1400,5047,4.5
15104,0,0,2307,42,20,65,800,5047,4.3
15105,1,1,2577,42,4,688,1200,5047,4.3
15106,1,1,1855,38,13,343,600,5047,4.1
15107,1,1,267,41,20,1008,1300,5047,4.5
15108,0,1,1561,38,57,898,1200,5047,4.3
15109,1,0,2873,42,13,337,600,5047,4.4
15110,1,1,1179,41,57,883,1300,5047,4.2
15111,1,1,684,44,20,1381,1500,5047,4.4
15112,1,1,1370,44,21,123,1400,5047,4.2
15113,1,1,1697,42,20,1196,1200,5047,4.1
15114,0,0,1162,42,20,50,650,5047,3.8
15115,1,1,1250,42,20,1156,600,5047,4.1
15116,1,0,1593,42,20,152,550,5047,4.3
15117,1,0,3006,38,13,374,1000,5047,4.1
15118,0,1,2254,42,20,609,1100,5047,4.3
15119,1,1,551,42,26,1265,1000,5047,4.3
15120,0,1,1474,42,13,406,800,5047,4.3
15121,1,1,192,40,13,332,1000,5047,4.4
15122,0,0,1161,41,20,517,650,5047,3.9
15123,1,1,1810,42,22,660,900,5047,4.3
15124,0,0,315,41,13,383,600,5047,4.1
15125,1,0,6959,42,20,1402,750,5047,4.1
